<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
YNDX,1,20160301,113500,982.5000000,983.5000000,982.5000000,983.5000000,30
YNDX,1,20160301,113600,983.5000000,984.0000000,983.5000000,984.0000000,100
YNDX,1,20160301,113800,984.0000000,984.0000000,983.5000000,983.5000000,33
YNDX,1,20160301,114000,983.0000000,983.0000000,982.5000000,982.5000000,10
YNDX,1,20160301,114100,982.5000000,982.5000000,982.0000000,982.0000000,131
YNDX,1,20160301,114500,982.0000000,982.0000000,982.0000000,982.0000000,118
YNDX,1,20160301,114700,982.0000000,982.0000000,982.0000000,982.0000000,51
YNDX,1,20160301,114900,982.0000000,982.0000000,982.0000000,982.0000000,30
YNDX,1,20160301,115000,981.5000000,981.5000000,981.5000000,981.5000000,186
YNDX,1,20160301,115100,981.5000000,982.0000000,981.5000000,982.0000000,48
YNDX,1,20160301,115200,982.0000000,982.0000000,982.0000000,982.0000000,15
YNDX,1,20160301,115300,981.5000000,981.5000000,981.0000000,981.0000000,1000
YNDX,1,20160301,115400,981.5000000,981.5000000,981.5000000,981.5000000,57
YNDX,1,20160301,115900,982.0000000,982.0000000,982.0000000,982.0000000,121
YNDX,1,20160301,120100,981.5000000,981.5000000,981.5000000,981.5000000,20
YNDX,1,20160301,120400,982.0000000,982.0000000,982.0000000,982.0000000,16
YNDX,1,20160301,120500,981.5000000,981.5000000,981.5000000,981.5000000,80
YNDX,1,20160301,120900,981.5000000,981.5000000,981.5000000,981.5000000,355
YNDX,1,20160301,121000,981.0000000,981.0000000,981.0000000,981.0000000,10
YNDX,1,20160301,121200,981.0000000,981.0000000,981.0000000,981.0000000,40
YNDX,1,20160301,121300,981.5000000,981.5000000,981.5000000,981.5000000,4
YNDX,1,20160301,121400,981.0000000,981.0000000,979.5000000,979.5000000,1412
YNDX,1,20160301,121600,979.0000000,979.0000000,978.5000000,978.5000000,161
YNDX,1,20160301,121700,978.5000000,979.5000000,978.5000000,979.5000000,180
YNDX,1,20160301,121900,979.0000000,979.0000000,979.0000000,979.0000000,12
YNDX,1,20160301,122000,979.5000000,979.5000000,979.5000000,979.5000000,3
YNDX,1,20160301,122200,980.0000000,980.0000000,980.0000000,980.0000000,73
YNDX,1,20160301,122500,979.5000000,979.5000000,979.5000000,979.5000000,9
YNDX,1,20160301,122800,980.0000000,980.0000000,980.0000000,980.0000000,50
YNDX,1,20160301,122900,980.0000000,980.0000000,979.0000000,980.0000000,103
YNDX,1,20160301,123100,980.5000000,981.0000000,980.5000000,981.0000000,100
YNDX,1,20160301,123300,980.0000000,980.0000000,980.0000000,980.0000000,3
YNDX,1,20160301,123600,981.0000000,981.0000000,981.0000000,981.0000000,3
YNDX,1,20160301,124000,981.0000000,981.0000000,981.0000000,981.0000000,40
YNDX,1,20160301,124300,981.5000000,981.5000000,981.5000000,981.5000000,1
YNDX,1,20160301,124600,980.0000000,980.0000000,980.0000000,980.0000000,2
